Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1870,80640,16416,131648,3994208
1871,80576,16416,115328,3991328
1872,80608,16640,133120,3987328
1873,80640,16256,130560,3994016
1874,80736,16480,130144,4228416
1875,80448,17024,131872,3953216
1876,80800,16608,117024,3832704
1877,80736,16256,118048,3840832
1878,80160,16224,120320,3948704
1879,80672,16480,119104,3955968
1880,80672,16672,128320,3955904
1881,80576,16704,125728,3946688
1882,80416,16192,126624,3953120
1883,80640,16928,117184,3886848
1884,80288,16352,121120,3984576
1885,81056,16480,127104,3957184
1886,80864,16384,132128,3946784
1887,80768,16256,116480,3846784
1888,81184,16576,118912,3889472
1889,80448,16544,122304,3966016
1890,80224,16608,118304,3958656
1891,81312,16416,117280,3845632
1892,80864,16832,116992,3953024
1893,80288,16384,116352,3996416
1894,80928,16640,132224,3974976
1895,80960,16896,129280,3957472
1896,80384,16544,126784,3936576
1897,81216,16480,119008,3800800
1898,80928,16256,118464,4338496
1899,81056,16320,130432,4482624
1900,80448,16256,118048,4356736
1901,80992,16256,119616,4338720
1902,80480,16096,116416,4430048
1903,80544,16096,117152,4427104
1904,80384,16384,117376,4419872
1905,80480,16800,117280,4405312
1906,80768,16800,126272,4395264
1907,80640,16352,120192,4388896
1908,80416,16192,130496,4368448
1909,80544,16416,118144,4254912
1910,80704,16640,118016,4352800
1911,80704,16224,127904,4349856
1912,80384,16800,125728,4315264
1913,80832,16384,116448,4226816
1914,80544,16416,122624,4299616
1915,80576,16352,136832,4309312
1916,80544,16352,118624,4189952
1917,80384,16704,116864,4298880
1918,80512,16160,119040,4165568
1919,80800,16192,128928,4293376
1920,80160,16224,123744,4279616
1921,81184,16672,119232,4284512
1922,80928,16512,130208,4276736
1923,80640,16384,125280,4281184
1924,80736,16352,121120,4270016
1925,80384,16512,118496,4162624
1926,80576,16960,116800,4262112
1927,80672,16640,126848,4283200
1928,80416,16288,118848,4261984
1929,81056,16448,128928,4279456
1930,80576,16768,131680,4260960
1931,80480,16128,116160,4276640
1932,80352,16224,116544,4262816
1933,80224,16448,116896,4161632
1934,80320,16672,117440,4150336
1935,80704,16320,128160,4273824
1936,80864,16512,129344,4270304
1937,81024,16320,117824,4159968
1938,80480,16288,122752,4265120
1939,81056,16288,128576,4278528
1940,80320,16288,117824,4154624
1941,80288,16320,119584,4173856
1942,80256,16288,116768,4158720
1943,80928,16512,117440,4282592
1944,80640,16224,118240,4276256
1945,80640,16448,117984,4291648
1946,80832,16544,115584,4279616
1947,81056,16480,126496,4290304
1948,80704,16448,125824,4307008
1949,80224,16416,116544,4211776
1950,80224,16320,116352,4317216
1951,80864,16384,116512,4208960
1952,80192,16608,127424,4320320
1953,80768,16512,126272,4356608
1954,80032,16416,124768,4369920
1955,80896,16352,130944,4368864
1956,80512,16288,130304,4370560
1957,80832,16416,132992,4371552
1958,80800,16256,130432,4417120
1959,80416,16736,116864,4312000
1960,80160,16832,115616,4311168
1961,80064,16288,117152,4319712
1962,80864,16384,118944,4316928
1963,80512,16672,128928,4468512
1964,81152,16224,116928,4480384
1965,80864,16576,117984,4489856
1966,80256,16352,117952,4488256
1967,80448,16416,128576,4486720
1968,81088,16288,115136,4525728
1969,80512,16256,117888,4428544
1970,80800,16448,117504,4422496
1971,80448,16928,132640,4538880
1972,80512,16608,119232,4428608
1973,80480,16224,126400,4575936
1974,80416,16384,126592,4586144
1975,80736,16640,132544,4594496
1976,81088,16608,115072,4490208
1977,80608,16416,115936,4599776
1978,80128,16608,130432,4633632
1979,80256,16096,119040,4523168
1980,80640,16672,115776,4629504
1981,80736,16288,123296,4619264
1982,80288,16448,128896,4627776
1983,80896,16416,116832,5033664
1984,80288,16608,125664,5174880
1985,80672,16320,119072,5040352
1986,79936,16640,130240,5163488
1987,80448,16288,124416,5151168
1988,80768,16544,118080,5196064
1989,80576,16352,116928,5144832
1990,80512,16320,117024,5081088
1991,80640,16544,119552,5041888
1992,80256,16448,128288,5169952
1993,80928,16640,119232,5033824
1994,79808,16256,132608,5193088
1995,80576,16800,118976,5028256
1996,81056,16928,117600,5079680
1997,80960,16608,119584,5038816
1998,80928,16224,118176,5071136
1999,81056,16256,125248,5141920
2000,80480,16192,116992,5183456
2001,81216,16352,129824,5145216
2002,80640,16320,118656,5077408
2003,80704,16736,118080,5029952
2004,80512,16288,116576,5192096
2005,81312,16096,121920,5025728
2006,80544,16480,117600,5176064
2007,80864,16128,117696,5136032
2008,80576,16480,133408,5179424
2009,80672,16640,116480,5147328
2010,80192,16384,117184,5187456
2011,81024,16224,127264,5141504
2012,80960,16384,119040,5079936
2013,80928,16320,118272,5147200
2014,80832,16288,128480,5194208
2015,80576,16352,126464,5137760
2016,80288,16160,126912,5183712
2017,80512,16288,118560,5034880
2018,80448,16384,118720,5056992
2019,80608,16256,117632,5145056
2020,80832,16448,130240,5186880
2021,80416,16704,119104,5033184
2022,80416,16800,114944,5083744
2023,80864,16864,126976,5139680
2024,81120,16288,117248,5189568
2025,81280,16192,124800,5150432
2026,80352,16736,123296,5192416
2027,81120,16736,120896,4318848
2028,80832,16576,115648,4360640
2029,80800,16608,127616,4323904
2030,80384,17184,118368,4362912
2031,81184,16576,120896,4319360
2032,80320,16512,131808,4359456
2033,79680,16192,127360,4345344
2034,80416,16544,131904,4371264
2035,80448,16512,129728,4356832
2036,80672,16384,131776,4380448
2037,81184,16384,117888,4365184
2038,80128,16416,127584,4407040
2039,80832,16256,117792,4309664
2040,80448,16384,116512,4417536
2041,80576,16256,133568,4413888
2042,80704,16192,124576,4417536
2043,80608,16192,129568,4456256
2044,80288,16416,132192,4473632
2045,80704,16352,121184,4476096
2046,80224,16192,132512,4745376
2047,80928,16192,121952,4473024
2048,80640,16192,117312,4406496
2049,80736,16256,130304,4533120
2050,80736,16352,120672,4531360
2051,80608,16256,118080,4419840
2052,80256,16288,117792,4418624
2053,80384,16384,117376,4451808
2054,80224,16288,120928,4467520
2055,80576,16384,126912,4579968
2056,80544,16640,115744,4477856
2057,80768,16384,117760,4485824
2058,80704,16256,127392,4624224
2059,80416,16320,118208,4533696
2060,80352,16320,121792,4643488
2061,80480,16320,118208,4627456
2062,80672,16512,132736,4617600
2063,80256,16640,126944,4646368
2064,80384,16320,116448,4654528
2065,80832,16256,119328,4543616
2066,80896,16192,118560,4644384
2067,80928,16480,118016,4642304
2068,80960,16608,125824,5153984
2069,80896,16160,120736,5170784
2070,80800,16608,130784,5170272
2071,80512,16128,123104,5162624
2072,81344,16480,119232,5050112
2073,80704,16576,117664,5162016
2074,80576,16320,130368,5159072
2075,80320,16384,126208,5155936
2076,80672,16416,118112,5156192
2077,80416,16352,118560,5045600
2078,80800,16352,117184,5042368
2079,80704,16448,117344,5038176
2080,80992,16448,131904,5157344
2081,81056,16704,122784,5152832
2082,80800,16480,117888,5043904
2083,80096,16704,115520,5048672
2084,80576,17056,121376,5051072
2085,80864,16448,127936,5148320
2086,80832,16512,125536,5154336
2087,80544,16384,121472,5035360
2088,80256,16288,116640,5154624
2089,80384,16192,117184,5432096
2090,80928,16256,118976,5158976
2091,80512,16224,117696,5157248
2092,80352,16448,117504,5155616
2093,80512,16640,117760,5153920
2094,80736,16864,125952,5151168
2095,80256,16672,130336,5152576
2096,80512,16352,118656,5056352
2097,80736,16256,117120,5160864
2098,81344,16448,119296,5047104
2099,80928,16352,118944,5047104
2100,80800,16224,122624,5167616
2101,80224,16576,128704,5169632
2102,80640,16192,124576,5166944
2103,80768,16320,118272,5161856
2104,80704,16864,130560,5164160
2105,80736,16480,131616,5158112
2106,81024,16160,129216,5151584
2107,80672,17024,132864,5149312
2108,80576,16128,117920,5052608
2109,80768,16672,116992,5168000
2110,80384,16288,117536,5165600
2111,80416,16320,118048,5166016
2112,80736,16224,117728,5157632
2113,80736,16480,133600,5160288
2114,81120,16224,118016,5046944
2115,80448,16352,127040,5155264
2116,80160,16768,133312,5136928
2117,80512,16576,117312,5024640
2118,80288,16576,126176,5146272
2119,80512,16256,130976,4628928
2120,80608,16352,115616,4609152
2121,80768,16192,117408,4626304
2122,80288,16480,116704,4626976
2123,80736,16832,117504,4610368
2124,80288,16352,117632,4615680
2125,80384,16416,117760,4616672
2126,80800,16320,118112,4628288
2127,81152,16128,116800,4621248
2128,80928,16864,129376,4595968
2129,80576,16640,117184,4629024
2130,80320,16512,118752,4494624
2131,80448,16384,130112,4615904
2132,80992,16544,126304,4591168
2133,80896,16928,130400,4589504
2134,80352,17504,128448,4601792
2135,80032,16416,126880,4594560
2136,80480,16224,119232,4621472
2137,80416,16416,130624,4593696
2138,80768,16320,117280,4508160
2139,80672,16224,122048,4613632
2140,80640,16512,132064,4617536
2141,80832,16352,120896,4508864
2142,80320,16512,115776,4511936
2143,80384,16896,116032,4508832
2144,80672,16288,133344,4619168
2145,81280,16416,118016,4497856
2146,80896,16960,127200,4616512
2147,81152,16608,130016,4620256
2148,80544,16128,130656,4613888
2149,80704,16416,131808,4617184
2150,80608,16320,118688,4507936
2151,80192,16160,116256,4609856
2152,80256,16320,119264,4508000
2153,80608,16416,116800,4483168
2154,80960,16736,131136,4619328
2155,80608,16608,117888,4507008
2156,80736,16384,115808,4587104
2157,80512,16320,117888,4474560
2158,80736,16384,119136,4510976
2159,80256,16288,116480,4487648
2160,80800,16096,128608,4588320
2161,80736,16416,117664,4488224
2162,80352,16352,118176,4496160
2163,80992,16384,115072,4620864
2164,80448,16672,129408,4615296
2165,80416,16192,128736,4627360
2166,80384,16096,118016,4499104
2167,80608,16576,130368,4624416
2168,80224,16608,119136,4511712
2169,80416,16256,117152,4508224
2170,80064,16096,117856,4507904
2171,80320,16192,130560,4602944
2172,80352,16160,115136,4589632
2173,80672,16256,118368,4509344
2174,80512,16640,116832,4617216
2175,80512,16576,115680,4610944
2176,80608,16224,127424,4606144
2177,80608,16416,116736,4498400
2178,80640,16864,124448,4619104
2179,80960,16480,131520,4605152
2180,80800,16320,127808,4614368
2181,80768,16384,134784,4586656
2182,80288,16576,129312,4622528
2183,80352,16416,119008,4498432
2184,80672,16256,119488,4617120
2185,80480,16256,117408,4487424
2186,80672,16224,118016,4517504
2187,80416,16224,115584,4622912
2188,80128,16480,115264,4612064
2189,80832,16192,128736,4613952
2190,80960,16192,116288,4599584
2191,80480,16512,118560,4495264
2192,80672,16416,117184,4597888
2193,80768,16864,120384,4614272
2194,80224,16384,131008,4609728
2195,80864,16448,116160,4615136
2196,81184,16576,131424,4607232
2197,80640,16416,117248,4504256
2198,80256,16416,117120,4500832
2199,80864,16256,120288,4480928
2200,80608,16608,117696,4478944
2201,81024,16192,119104,4614816
2202,80384,16416,117984,4506912
2203,80096,16512,117824,4513664
2204,80480,16640,124160,4609472
2205,80864,16768,116256,4605632
2206,80928,16544,117760,4473216
2207,80320,16512,119936,4504000
2208,80448,16320,118368,4493632
2209,80864,16256,127040,4592672
2210,80480,16384,119904,4582112
2211,80256,16416,121216,4605920
2212,80672,16480,116992,4605760
2213,80448,16672,119968,4472960
2214,80768,16192,127776,4598080
2215,80608,16256,137248,4600992
2216,80384,16512,131232,4582528
2217,80640,16192,125280,4579360
2218,80320,16928,133408,4546688
2219,81024,16416,134272,4590400
2220,80672,16448,119456,4525696
2221,80608,16576,120096,4587232
2222,80544,16096,126368,4519424
2223,80768,16320,120320,4571552
2224,80384,16672,135744,4509568
2225,80960,16672,122560,4525632
2226,80704,16480,118208,4510112
2227,80864,16384,134944,4496896
2228,80832,16704,119904,4404960
2229,80320,16256,130272,4452352
2230,81344,16544,121952,4382464
2231,81024,16544,120416,4474912
2232,80576,16288,118880,4497344
2233,81184,16608,118944,4452192
2234,80384,16256,119328,4438272
2235,81024,16864,118720,4292160
2236,80512,17632,120064,4297088
2237,80864,16512,121344,4245472
2238,80576,16864,120512,4344768
2239,80832,16672,134592,4229120
2240,80768,16128,131808,4195168
2241,80832,16352,128512,3936608
2242,80448,16352,135584,3952032
2243,80576,16352,118816,3851264
2244,80288,16128,129184,3944832
2245,80960,16416,121472,3833248
2246,80672,16352,133888,3948448
2247,80672,16416,121088,3928608
2248,80256,16352,115872,3949216
2249,81632,16352,114880,3835232
2250,80352,16288,116000,3943488
2251,80800,16448,128416,3914048
2252,80928,16160,118112,3846944
2253,80128,16256,127424,3943456
2254,80576,16416,118048,3938336
2255,80608,16288,117600,3825920
2256,80640,16224,117312,3955136
2257,80448,16448,125280,3936736
2258,80512,16288,117920,3946208
2259,81408,16384,118560,3938272
2260,80384,16416,118560,3824992
2261,81344,16320,116992,3833504
2262,80544,16256,128416,3943776
2263,80384,16576,117824,3835584
2264,80416,16224,118720,3835744
2265,80096,16192,123680,4219712
2266,81536,16128,120768,3941248
2267,80704,16352,120768,3850016
2268,81088,16256,116160,3944256
2269,80704,16384,118752,3836512
2270,80768,16320,118560,3817632
2271,80608,16320,123040,3832896
2272,80640,16128,115328,3836320
2273,80864,16640,117984,3813600
2274,81184,16192,116832,3946144
2275,80736,16224,119104,3832992
2276,80480,16608,131296,3945632
2277,80704,16448,118912,3944576
2278,80416,16544,117984,3836192
2279,80768,16608,130912,3940704
2280,80960,16352,117344,3914656
2281,80512,16448,124480,3933824
2282,80960,16576,128864,3940064
2283,80928,16192,118400,3939584
2284,80768,16544,116128,3938464
2285,80640,16384,117216,3813344
2286,80320,16352,118176,3829440
2287,81216,16192,119872,3938432
2288,81632,16832,132864,3936864
2289,80736,16128,128032,3944096
2290,80384,16416,117920,3822080
2291,80192,16576,115904,3938528
2292,80160,16352,116800,3933376
2293,80640,16576,117344,3827168
2294,81216,16256,127072,3942272
2295,80736,16448,118208,3939392
2296,80512,16416,129728,3938784
2297,81120,16320,117408,3829952
2298,80640,16192,116224,3932704
2299,80448,16416,118176,3818752
2300,80416,16512,115744,3805120
2301,80576,16256,132192,3940704
2302,80896,16480,131008,4220864
2303,81216,16288,127840,3930976
2304,80416,16320,118016,3823520
2305,80288,16448,116256,3955552
2306,80544,16160,118176,3933248
2307,80576,16480,119328,3930112
2308,80224,16768,132416,3942848
2309,81120,16320,118144,3827744
2310,80576,16384,125856,3933760
2311,80352,16512,116416,3933600
2312,80608,16928,131104,3905632
2313,80448,16384,122880,3929280
2314,80704,16384,133216,3941952
2315,80640,16416,130016,3940768
2316,80896,16320,129152,3938496
2317,80384,16320,118784,3819936
2318,80416,16160,132032,3929696
2319,80352,16448,118144,3827584
2320,80832,16608,114592,3923840
2321,80736,16544,116064,3942752
2322,80960,16448,118656,3933856
2323,80960,16640,118336,3907168
2324,80704,16736,129696,3907392
2325,80448,16352,119456,3792352
2326,80544,16160,131712,3935040
2327,81152,16192,116960,3825088
2328,80736,16320,118464,3939072
2329,81024,16320,129408,3929088
2330,80544,16416,117856,3936352
2331,80032,16384,119520,3826528
2332,81120,16512,117984,3806240
2333,81088,16384,119168,3823424
2334,80256,16512,123424,3942048
2335,80544,16928,119808,3822208
2336,80800,16864,119680,3822656
2337,80448,16576,130528,3920832
2338,80640,16608,117696,3825632
2339,80608,17056,120672,3825856
2340,80864,16256,117760,3921536
2341,80928,16224,131840,3943744
2342,80704,16992,130432,3939616
2343,80800,16480,118336,3930080
2344,80288,16416,129504,3941856
2345,80384,16160,116608,3818752
2346,80640,16160,131552,3937792
2347,80448,16480,116448,3931264
2348,80672,16512,117216,3935936
2349,80800,16320,131008,3938016
2350,80192,16512,126144,3936032
2351,81664,16640,120160,3836384
2352,80256,16192,118656,3802560
2353,80864,16320,117216,3910976
2354,80672,16640,119264,3933120
2355,80352,16480,118176,3929664
2356,80448,16448,133568,3936576
2357,80768,16512,120608,3799264
2358,80192,16352,132160,3914944
2359,80928,16800,120672,3935424
2360,80864,16320,118944,3925216
2361,81120,16320,120288,3819680
2362,81024,16160,130592,3932608
2363,80160,16160,117280,3824064
2364,80736,16416,118400,3829984
2365,80800,16320,119072,3810592
2366,80640,16288,118208,3940960
2367,81216,16096,118048,3917632
2368,81088,16192,117280,3912416
2369,81120,16352,121824,3827744
2370,80352,16288,118144,3924928
2371,80608,16640,133088,3937760
2372,80576,16352,131072,3937344
2373,80736,16480,116128,3827456
2374,80192,16608,119904,3796864
2375,80896,16320,118432,3834624
2376,80672,16160,127072,3944224
2377,80448,16832,129984,3919168
2378,80608,16256,131904,3939776
2379,80480,16320,132896,3936704
2380,80576,16640,118240,3815520
2381,80416,16256,129120,3939424
2382,80320,16128,115712,3932864
2383,80768,16288,117056,3826368
2384,80960,16224,115968,3826208
2385,81088,16320,118944,3936064
2386,80192,16576,129280,3937568
2387,80864,16352,116480,3833696
2388,80416,16128,132928,3939328
2389,80480,16096,130304,3934592
2390,80832,16256,117024,3923008
2391,80832,16320,117856,3923040
2392,80352,16288,118048,3810080
2393,79936,16320,119680,3827808
2394,80544,16320,119072,3937440
2395,80736,16384,133376,3940256
2396,80352,16416,119136,3831136
2397,80928,16800,116544,3922240
2398,80928,16352,132224,3933632
2399,81056,16928,124672,3943040
2400,80448,16320,127936,3940032
2401,80736,16480,121920,3942496
2402,80288,17312,125408,3937632
2403,80672,16288,119904,3924256
2404,81056,16736,118944,3944448
2405,81056,16448,119232,3810976
2406,80928,16320,119680,3942592
2407,80896,16736,116864,3829248
2408,80736,16288,117792,3822816
2409,80224,16640,118336,3820000
2410,80032,16320,119840,3817408
2411,80512,16224,118976,3813696
2412,80608,16416,125888,3925376
2413,80608,16256,119232,4515040
2414,80480,16320,117280,4495840
2415,80864,16192,125728,4598688
2416,80736,16512,125152,4617152
2417,80704,16160,129056,4609312
2418,80512,16384,119296,4587648
2419,80704,16256,133344,4610848
2420,80256,16448,120064,4488864
2421,80480,16768,116832,4493376
2422,80448,16288,117792,4499936
2423,80320,16160,132384,4613216
2424,80192,16384,117984,4500512
2425,80384,16320,117152,4500864
2426,80224,16544,132608,4602496
2427,80640,16128,131968,4609504
2428,80736,16224,130528,4599104
2429,80480,16544,117088,4497248
2430,80352,16192,119264,4611424
2431,80640,16448,117952,4495424
2432,80256,16512,131616,4605120
2433,80672,16480,130016,4605632
2434,80544,16128,131552,4602944
2435,80704,16320,133024,4607456
2436,80352,16512,129184,4598240
2437,80416,16576,126272,4607264
2438,80416,16608,116416,4608512
2439,81152,16480,116544,4605664
2440,80576,16512,119584,4488000
2441,80448,16608,119424,4486400
2442,80704,16352,117152,4600992
2443,80320,16128,117440,4597184
2444,80448,16128,117376,4600320
2445,80576,16576,116992,4600736
2446,80352,16448,121600,4602560
2447,80896,16768,116960,4596096
2448,80544,16128,131200,4597248
2449,81248,16352,118144,4601344
2450,80544,16288,116768,4596128
2451,80352,16320,129312,4581408
2452,80576,17536,124640,4597216
2453,80160,16160,116896,4591680
2454,80416,16288,119520,4598560
2455,81536,16192,133440,4602272
2456,80480,16192,117408,4485888
2457,80640,16384,119040,4584704
2458,80704,16256,128608,4593312
2459,80864,16352,120416,4589376
2460,80512,16608,129344,4568160
2461,80960,16448,117280,4427488
2462,80352,16736,119648,4421568
2463,80960,16224,116416,4518144
2464,80704,16576,132960,4051808
2465,80096,16288,129824,4053408
2466,80384,16288,131872,4042944
2467,80384,16128,118272,4040928
2468,80576,16544,117664,3928544
2469,80544,16320,118208,3883168
2470,80864,16320,122208,3995072
2471,80480,16416,117344,3876736
2472,80032,16320,118848,3875744
2473,80992,16480,119136,3883584
2474,80704,16160,123360,4225536
2475,80832,16672,117952,3955680
2476,80128,16320,126272,3945248
2477,80608,16576,117344,3842880
2478,80512,16416,117376,3948768
2479,80928,16288,116800,3954592
2480,80448,16352,117056,3846464
2481,80448,16320,118656,3835456
2482,80608,16448,118496,3840320
2483,81056,16512,118240,3884352
2484,80992,16800,127136,3983168
2485,81120,16576,123328,3956864
2486,81024,16384,121472,3836416
2487,80512,16512,131296,3957952
2488,80416,16384,122880,4002400
2489,80640,16384,117056,3965152
2490,80000,16512,114816,3959488
2491,80352,16256,116736,3954048
2492,80608,16352,115680,3843968
2493,80288,16480,116096,3994880
2494,80768,16352,123200,3973472
2495,80672,16608,119264,3846432
2496,80576,16384,116128,3936640
2497,80736,16256,129344,3909856
2498,80576,16320,116544,4339232
2499,80672,16384,115744,4362432
2500,80320,16096,130880,4467584
2501,80032,16544,116160,4335680
2502,80384,16608,116160,4320832
2503,80704,16384,116960,4323104
2504,80160,16672,117600,4415008
2505,81280,16416,119744,4403360
2506,80608,16608,126720,4395296
2507,80640,16576,130816,4380544
2508,80320,16704,131456,4364480
2509,80896,16256,127680,4366208
2510,80512,16416,118592,4240960
2511,80064,17056,120128,4233792
2512,80096,16576,117120,4206368
2513,80736,16352,117888,4223232
2514,80224,16512,126208,4299168
2515,82656,16416,116832,4199040
2516,81088,16096,114912,4303072
2517,80544,16512,116608,4306624
2518,81024,16512,115968,4165728
2519,80768,16288,129664,4295872
2520,80352,16288,119040,4279712
2521,80608,17216,115872,4168672
2522,80256,16864,130496,4270528
2523,80864,16480,127456,4284640
2524,80288,16416,117248,4156000
2525,80512,16384,124416,4277440
2526,80864,16352,116704,4263040
2527,80128,16192,131456,4281408
2528,80480,16576,116288,4262016
2529,80896,16288,118624,4168128
2530,80832,16608,131616,4262048
2531,80640,16448,133920,4274080
2532,81120,16448,118304,4260960
2533,80896,16928,129152,4274688
2534,80064,16672,129600,4259616
2535,81024,16192,132384,4274272
2536,80672,16608,134720,4262272
2537,81152,16320,128704,4278112
2538,80992,16608,117600,4264288
2539,80512,16512,116640,4165056
2540,80288,16736,115136,4265184
2541,80608,16288,118592,4175264
2542,80480,16768,118816,4158976
2543,81216,16544,117152,4286752
2544,80736,16576,116288,4276288
2545,80800,16448,116704,4180448
2546,80320,16448,115712,4165504
2547,81312,16544,117056,4289376
2548,80480,16320,118560,4194496
2549,80288,16352,119392,4210848
2550,80416,16384,129856,4316128
2551,80736,16352,120000,4209344
2552,79808,16544,132832,4319648
2553,80544,16608,116768,4244096
2554,80640,16576,117984,4257504
2555,81184,16320,121504,4258432
2556,80224,16128,118400,4371584
2557,80928,16192,133568,4371296
2558,80480,16704,132992,4415072
2559,81088,16992,115680,4309632
2560,80512,16672,132192,4425056
2561,81568,16096,116576,4315584
2562,81088,16352,130592,4425696
2563,80896,16544,118272,4355872
2564,80416,16480,119232,4479168
2565,80448,16416,126720,4488544
2566,80352,16416,133440,4484992
2567,81024,16352,119232,4374848
2568,80320,16192,120000,4527968
2569,80448,16896,133536,4536096
2570,80864,16960,116704,4423424
2571,80832,16352,128640,4539808
2572,81216,16192,117600,4428608
2573,80256,16288,118080,4577952
2574,80928,16384,123904,4584320
2575,80160,16160,120640,4481728
2576,80416,16480,122560,4597856
2577,80864,16448,117216,4597760
2578,80480,16416,116224,4630624
2579,80992,16448,129728,4635776
2580,80384,16448,117728,4629888
2581,80896,16352,114720,4619872
2582,80384,16832,117248,4517088
2583,81088,16608,131264,5145952
2584,80672,16256,119840,5069408
2585,80480,16256,125248,5148608
2586,80448,16288,129664,5172000
2587,80352,16288,115936,5042144
2588,80832,16352,114848,5087040
2589,80960,16448,127488,5141792
2590,80544,16544,126016,5194144
2591,80896,16416,117632,5154464
2592,80256,16256,115360,5165504
2593,80256,16352,116416,5033984
2594,80352,16512,120768,5201792
2595,80544,16224,132992,5137728
2596,80448,16288,132320,5190208
2597,80704,16480,128032,5147648
2598,81024,16576,116704,5173568
2599,80992,16416,118144,5033888
2600,80896,16416,117216,5072896
2601,80512,16704,129376,5147008
2602,80640,16128,115232,5077248
2603,80512,16352,115296,5142592
2604,80448,16448,117568,5194976
2605,79936,16352,130880,5140704
2606,80608,16480,128736,5178656
2607,80288,16320,118752,5032704
2608,80672,16512,119712,5075808
2609,80672,16736,132576,5147392
2610,80832,16480,118080,5075328
2611,80032,16640,119296,5033088
2612,80640,16128,130016,5198720
2613,80416,16416,116672,5143712
2614,80352,16544,118432,5196128
2615,80992,16224,116384,5137760
2616,80256,16544,117760,5184960
2617,80832,16288,119136,5031392
2618,80480,16544,130304,5172704
2619,80448,16288,126656,5151488
2620,81248,16256,117632,5194208
2621,80640,16512,117376,5032992
2622,80512,16320,116064,5183136
2623,80768,16256,117824,5024864
2624,80704,16384,116192,5193248
2625,80832,16224,117120,5148576
2626,80960,16320,116832,5193216
2627,80448,16224,122912,4209440
2628,80384,16512,118432,4251776
2629,80864,16352,116928,4320544
2630,80832,16544,125536,4368320
2631,80672,16384,130016,4316352
2632,80672,16288,120288,4249408
2633,80768,16160,131616,4343040
2634,81248,16448,123264,4371552
2635,80640,16320,115840,4356960
2636,80672,16192,119584,4267584
2637,80384,16480,117216,4362560
2638,80448,16544,116256,4406656
2639,80736,16288,119584,4421920
2640,80224,16384,119456,4417760
2641,80032,16864,131296,4415552
2642,80896,16800,130432,4418656
2643,80896,16512,120160,4346560
2644,81056,16832,117600,4364544
2645,80544,16224,128256,4476960
2646,80576,16640,118336,4361024
2647,80576,16576,123776,4472864
2648,80320,16320,117920,4515328
2649,80960,16256,118912,4420544
2650,80256,16224,132512,4533184
2651,80256,16192,132256,4525696
2652,80992,16384,127136,4527872
2653,80384,16640,132544,4561952
2654,80352,16768,132128,4578432
2655,81088,16704,130848,4580256
2656,80768,16256,128928,4586144
2657,81248,16800,117120,4482496
2658,80992,16416,127680,4623424
2659,80704,16224,117824,4646240
2660,80736,16288,119040,4533568
2661,80672,16512,129472,4628256
2662,80640,16608,118976,4502304
2663,81152,16320,117792,4532416
2664,80384,16512,117440,4660384
2665,80544,16512,117792,4544960
2666,80160,16768,117280,4645440
2667,80832,16320,127136,4644768
2668,80672,16352,121728,5157888
2669,80576,16832,117120,5062400
2670,80384,16256,117120,5165760
2671,81216,16448,119680,5159904
2672,81280,16128,132864,5160576
2673,80928,16384,129696,5162592
2674,80192,16480,132928,5162368
2675,80608,16864,117824,5047392
2676,80416,16160,129760,5155776
2677,80736,16512,115104,5043552
2678,80448,16544,118464,5042944
2679,80480,16480,130688,5149664
2680,80320,16512,130176,5157024
2681,80768,16384,116160,5151200
2682,80448,16192,115296,5149344
2683,80704,16512,128032,5156512
2684,80672,16128,118656,5159712
2685,80448,16448,117600,5152064
2686,80288,16352,116928,5151040
2687,80672,16352,120192,5037376
2688,80768,16736,115456,5154848
2689,81824,16736,130816,5152608
2690,79904,16448,117984,5158016
2691,81312,16384,117984,5156512
2692,80736,16192,130368,5150784
2693,81152,16384,116672,5154208
2694,80768,16384,128864,5151872
2695,81280,16512,118752,5047200
2696,80416,16448,131232,5170400
2697,80544,16896,121888,5046976
2698,80960,16480,117408,5047456
2699,80224,16608,117888,5051264
2700,80448,16416,122016,5167552
2701,80928,16224,124608,5168576
2702,80736,16608,129216,5162496
2703,80288,16384,116832,5159840
2704,80640,16480,120384,5049760
2705,80928,16320,122496,5048096
2706,80864,16384,127744,5152608
2707,80448,16288,118432,5039776
2708,80576,16320,120064,5050656
2709,80064,16576,121248,5054144
2710,80736,16320,117920,5167968
2711,80480,16672,128160,5164928
2712,80480,16704,131872,5156480
2713,80320,16640,119712,5052448
2714,80288,16544,117568,5160448
2715,81184,16832,116288,5152928
2716,80928,16448,121536,5137920
2717,80224,16256,120192,5027072
2718,80544,16512,115648,5143360
2719,80736,16224,129312,4627808
2720,81024,16160,130304,4610880
2721,80640,16192,128672,4627680
2722,80576,16512,128832,4626016
2723,80480,16704,114464,4613856
2724,80992,16128,116832,4615968
2725,80768,16320,129120,4617504
2726,80320,16320,115680,4629184
2727,80448,16544,116960,4624160
2728,80416,16608,117792,4483456
2729,80800,16128,116384,4516416
2730,80544,16704,116544,4498560
2731,80832,16640,117664,4506176
2732,80704,16256,128608,4595744
2733,80672,16416,130176,4589440
2734,80800,16384,120608,4603616
2735,81120,16608,118816,4594048
2736,80864,16576,119712,4621312
2737,80992,16352,129632,4593024
2738,81056,16544,131872,4616896
2739,80352,16224,117632,4506848
2740,81088,17024,117152,4511072
2741,82080,16224,118016,4508832
