Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1870,70112,15200,124768,7697408
1871,69888,15360,126624,7669280
1872,70176,15360,116640,7710624
1873,69920,15232,112672,7666944
1874,71968,14976,118848,7713024
1875,70272,15104,111040,7663808
1876,70464,15776,112448,7703552
1877,69856,15200,114144,7669216
1878,71040,15424,112160,7708928
1879,70368,15648,113632,7664352
1880,70656,15104,111424,7708224
1881,70816,15840,127904,7769376
1882,70624,15360,112128,7714176
1883,70688,14976,124480,7674144
1884,70400,15168,112608,7716864
1885,70592,15648,114688,7679648
1886,70080,14912,114304,7729696
1887,70080,15040,112512,7711072
1888,70688,15168,116192,7763072
1889,69856,15456,116672,7763168
1890,70400,15200,114304,7770112
1891,70048,16096,114592,7810944
1892,70112,15168,112160,7906848
1893,70272,15008,111872,7857376
1894,70304,15360,112640,7857664
1895,70432,14816,111872,7856416
1896,70208,14944,116352,7906112
1897,69984,15200,112640,7908288
1898,70368,15296,115520,7946496
1899,70528,15264,113760,7935904
1900,70528,15008,120064,7920416
1901,70048,14816,120512,7949984
1902,70816,15232,115968,7950976
1903,70656,15072,114624,8466080
1904,70176,14720,111968,8432448
1905,70432,14944,112064,8443552
1906,70112,15264,115424,8443136
1907,70080,14848,111200,8545920
1908,70336,15008,120704,8443872
1909,70720,14912,122112,8464032
1910,70848,15136,121824,8424224
1911,70368,15168,124384,8414528
1912,70176,15328,120416,7999424
1913,69504,14784,121216,7999936
1914,70976,14976,114016,7981568
1915,70336,15264,122080,8057440
1916,71136,14944,127456,8025792
1917,70080,14784,112000,7914560
1918,70368,14944,114496,7986944
1919,69760,14816,115712,8010976
1920,70112,15552,114336,7847328
1921,69920,14944,120352,7876672
1922,70144,15104,120288,7896064
1923,70176,14944,114752,7819488
1924,70496,15008,118976,7770560
1925,71008,14752,121568,7783264
1926,70400,15232,112800,7765824
1927,70528,14784,111840,7734752
1928,70432,15328,112096,7852064
1929,69952,14912,111680,7745952
1930,70528,15200,113184,7724544
1931,70528,15104,120064,7763200
1932,70592,15104,112704,7748128
1933,70560,14976,111424,7794176
1934,69920,14976,110688,7789056
1935,70240,14944,119168,7798880
1936,70464,15136,111040,7929120
1937,70112,15136,118848,7831264
1938,70496,14912,111968,7985216
1939,70208,15104,112448,7896928
1940,70272,15104,120448,7971744
1941,69728,14880,115072,8031296
1942,69632,14816,124576,8025664
1943,70496,14848,120768,8066656
1944,70112,15104,112160,7970048
1945,71616,14848,112288,7982016
1946,71040,15136,122080,8478944
1947,70560,15040,120288,8435392
1948,70304,14912,113920,8491424
1949,70400,15008,121152,8432512
1950,71008,15072,118144,8489280
1951,70496,15008,113088,8442464
1952,70720,14880,126688,8581120
1953,71072,15360,112448,8419808
1954,70464,14912,116544,8153344
1955,70688,14784,122592,8083392
1956,69920,15072,124544,8136768
1957,70496,15040,114560,7939296
1958,70208,15072,116608,7988224
1959,70048,15008,111488,7931744
1960,70496,15040,114720,7943072
1961,70304,15136,114944,7882368
1962,69760,15104,110944,7903904
1963,70688,14912,115072,7830816
1964,70720,15200,114720,7865504
1965,70240,15104,118720,7892960
1966,70560,14880,112480,7831104
1967,70368,14944,112288,7762688
1968,70368,15008,113408,7791904
1969,69344,14912,115456,7745024
1970,70368,15200,115168,7776352
1971,70496,15616,113600,7765440
1972,70528,15520,117728,7777248
1973,70816,14944,116192,7795040
1974,70144,15104,116576,7796768
1975,70400,15008,117280,7798304
1976,70176,15072,111616,7843360
1977,70368,15232,115104,7941344
1978,69888,15296,112704,7893440
1979,69856,15136,114496,7893856
1980,70176,15296,116032,7897216
1981,69760,15392,111776,7941248
1982,70496,14976,118240,7943264
1983,70816,15456,122016,7992960
1984,70528,15200,123456,7994560
1985,70368,15072,120192,7926912
1986,70592,15136,113632,7963584
1987,70432,15744,121600,7968096
1988,70624,15232,121792,7939904
1989,70016,15072,111520,7830784
1990,69888,15424,115872,7840160
1991,70656,15136,113824,7835776
1992,70400,15360,114592,7831328
1993,70240,15264,122112,7837536
1994,70112,14976,114592,7845248
1995,69856,15200,111744,7809344
1996,71168,15008,122976,7883488
1997,70400,14912,113824,7365536
1998,71200,14720,114272,7376480
1999,69856,14912,112896,7326176
2000,70400,15136,116768,7326592
2001,69920,15456,110496,7420832
2002,70272,15072,113824,7284896
2003,70240,14912,114240,7276576
2004,70400,15008,112576,7232832
2005,69984,15072,117984,7229888
2006,70400,14752,113632,7220576
2007,70496,14944,111712,7187296
2008,69568,15072,113696,7194080
2009,70400,15104,114720,7137280
2010,69504,15008,112960,7158208
2011,70080,14912,124928,7251328
2012,70752,14944,111584,7204736
2013,70400,15424,113856,7155456
2014,69984,15232,114848,7123872
2015,69984,15296,111296,7121280
2016,70464,15552,119776,7239008
2017,70496,15168,113344,7152096
2018,70176,14880,114752,7203136
2019,70368,15040,116768,7203200
2020,70912,15136,112736,7190688
2021,70816,15104,118016,7238112
2022,70016,15296,112960,7230208
2023,69824,15168,116352,7382080
2024,70304,15264,114880,7286720
2025,70816,14912,123616,7403648
2026,70464,15296,115744,7324000
2027,70528,15232,112608,7317760
2028,70400,15232,114720,7372384
2029,69664,15008,113312,7395232
2030,69792,14976,112960,7789760
2031,70240,15008,113440,7860512
2032,71008,14912,117344,7825536
2033,70592,14848,114208,7824320
2034,69984,14912,113248,7826112
2035,70816,15040,110944,7829792
2036,70016,14912,114624,7836320
2037,70304,15264,111200,7818752
2038,70464,14816,113088,7800352
2039,70304,15232,112768,7364736
2040,69824,14912,118464,7370688
2041,70112,15232,113472,7373760
2042,70784,15552,114464,7323392
2043,70144,15040,117408,7415840
2044,70368,15136,111488,7297088
2045,70336,15008,111520,7293248
2046,70464,15392,114304,7283328
2047,70496,14912,117376,7230336
2048,71296,14720,114784,7233824
2049,70784,15168,112448,7190848
2050,70688,14976,120000,7282208
2051,70720,14848,111264,7197312
2052,70816,15200,114432,7148160
2053,70208,14976,113120,7148576
2054,69824,14944,112448,7118080
2055,70240,14944,114688,7140864
2056,69952,15648,113728,7135328
2057,70720,14976,111296,7115264
2058,71008,15104,111136,7155392
2059,69856,15008,111360,7165472
2060,70176,15328,111392,7182528
2061,69632,14944,110848,7197312
2062,70208,15552,114368,7180704
2063,70304,15040,110816,7234496
2064,70912,14976,117152,7337216
2065,70208,14816,114080,7360960
2066,70976,14752,117120,7290368
2067,70240,14848,116288,7285152
2068,70272,15104,114976,7331200
2069,70304,14880,120736,7333920
2070,70176,15360,117440,7366432
2071,70336,15072,110816,7387232
2072,70624,15616,111872,7397248
2073,70272,15296,111648,7859328
2074,69728,15360,112704,7841952
2075,69696,15232,112192,7834048
2076,70528,14880,125088,7930400
2077,70816,15232,112192,7924960
2078,70048,15328,113056,7847424
2079,70528,15328,117248,7842944
2080,70464,15136,121344,7813632
2081,69664,15264,119360,7778880
2082,70048,15072,121824,7361536
2083,70176,14880,112896,7335072
2084,70528,15264,121280,7304640
2085,70272,15232,118368,7387392
2086,70016,15520,119168,7371648
2087,70368,15520,113120,7263680
2088,70080,15264,112416,7246112
2089,70240,15328,120128,7229088
2090,70272,14880,112640,7219904
2091,70400,14944,119936,7213504
2092,70528,15040,118112,7212032
2093,71136,15168,119648,7211584
2094,70560,15104,119040,7204960
2095,70144,15040,113760,7204960
2096,70816,15328,118304,7210848
2097,70112,15424,111456,7300736
2098,70048,16064,111168,7239232
2099,70272,15424,128512,7339840
2100,70688,15360,112064,7268672
2101,69792,15168,113600,7374272
2102,70816,15392,113376,7281056
2103,70816,14752,112544,7335200
2104,70304,14944,113664,7337920
2105,69888,15136,115456,7448960
2106,69920,15264,111456,7381920
2107,70688,14752,113696,7378464
2108,70592,15264,116608,7439200
2109,70112,14848,115168,7433632
2110,69920,14912,113632,7458112
2111,70464,15168,120672,7578176
2112,70592,15456,117664,7574816
2113,70336,14976,115136,7523616
2114,70496,14944,111424,7527360
2115,70112,15008,120288,7374112
2116,70656,14976,116128,7393504
2117,70464,15072,121472,7395520
2118,70016,15072,112448,7487328
2119,70528,15008,120832,7390496
2120,70656,14720,119872,7388416
2121,70592,15072,114944,7485984
2122,70944,15776,114464,7374976
2123,70752,14912,114848,7372000
2124,70976,14912,115232,7341792
2125,70208,14976,112480,7360160
2126,70464,15008,117824,7350048
2127,69888,14912,119488,7357824
2128,70816,14784,120704,7375424
2129,71008,14976,124384,7344000
2130,70720,14944,122752,7364160
2131,69632,14880,120320,6746688
2132,71200,15328,117152,6753760
2133,69792,15552,114368,6743328
2134,70304,14880,117408,6749408
2135,70080,14880,118144,6746880
2136,70624,14848,128672,6851360
2137,70656,15104,113920,6749472
2138,70080,14912,112832,6735040
2139,70432,15008,114272,6736800
2140,70336,15040,119232,6738080
2141,69920,15104,121888,6743104
2142,69952,15104,120032,6747360
2143,70336,15040,113760,6737024
2144,70848,15040,122656,6761760
2145,70432,15040,117888,6737248
2146,70400,14816,113568,6846272
2147,70336,15072,123008,6757056
2148,70272,14848,130240,7091936
2149,70496,15168,119648,6832288
2150,70528,15264,111552,6735424
2151,70528,15040,115200,6747488
2152,70880,15072,112800,6848352
2153,70240,15040,119168,6750400
2154,70208,14848,115776,6729184
2155,70080,14944,121920,6747424
2156,69856,14752,119712,6732032
2157,70688,14944,119968,6748896
2158,69600,14720,114688,6741440
2159,70240,15104,119488,6733920
2160,70656,15744,112128,6743232
2161,70272,15168,116384,6827776
2162,70496,15104,113856,6838080
2163,70368,15328,113856,6739520
2164,70752,14688,114432,6722016
2165,70464,14880,112896,6694880
2166,70400,15296,112608,6686496
2167,70240,15168,112416,6652768
2168,70304,15232,118400,6627808
2169,70528,14976,112864,6625760
2170,70272,15392,112864,6610304
2171,70624,15136,112864,6605792
2172,69792,14912,112576,6599904
2173,70208,15584,114240,6586784
2174,70400,15456,114496,6592384
2175,70112,15008,112928,6587808
2176,70304,15072,114144,6588736
2177,70368,15232,114528,6593408
2178,70304,15296,116832,6608096
2179,70688,15424,113152,6625472
2180,70112,14880,114944,6629952
2181,70912,15104,115648,6626144
2182,70432,14976,115296,6670528
2183,70112,15392,113888,6679264
2184,70464,15168,117056,6821856
2185,70176,15232,113088,6725952
2186,71296,14880,111296,6722272
2187,70720,15264,125664,6865824
2188,70272,15424,111264,6773664
2189,70496,15104,111360,6827840
2190,70528,15104,113536,6826336
2191,69920,15168,114144,6828992
2192,70048,14880,118016,6974144
2193,69600,15520,113056,6879648
2194,70432,15392,112576,6931168
2195,70272,15264,112512,6940576
2196,70432,15680,127328,7033824
2197,70400,15104,112896,7381344
2198,70016,14944,114496,7382240
2199,70176,15232,126656,7473568
2200,70336,15168,110944,7380736
2201,70336,15104,112160,7377408
2202,70240,15104,112960,7373632
2203,70144,15104,114816,7377504
2204,70752,15072,113120,7362112
2205,70464,15136,115232,7347936
2206,70624,15072,110656,7353600
2207,70048,14880,111392,7465760
2208,70528,14944,113600,7355200
2209,69792,15168,117824,7468000
2210,70176,15008,110784,7351584
2211,70112,15104,117536,7350944
2212,69952,14784,112576,7362112
2213,70560,15136,115904,7358400
2214,70336,14976,113824,7380352
2215,70464,14848,111072,7349216
2216,70496,15040,112736,7351488
2217,70272,15328,113504,7341376
2218,69920,15136,113088,7345952
2219,70752,14944,113920,7348000
2220,70144,15232,114720,7337472
2221,70400,15008,114688,7337696
2222,70272,14944,113760,7334880
2223,70080,14944,129632,7460992
2224,69984,14976,114464,7345600
2225,70080,15328,112704,7339488
2226,69696,14976,113728,7343456
2227,70560,14912,113280,7349472
2228,70560,14976,111264,7335840
2229,70784,15072,114976,7342272
2230,71264,15040,113696,7339904
2231,70496,14944,111008,7339840
2232,70112,15040,111040,7361440
2233,69600,14944,112512,7341184
2234,69824,14880,112320,7344160
2235,70400,14848,111936,7338912
2236,70368,14848,111392,7458208
2237,70464,15232,113760,7349056
2238,70144,14944,120544,7448128
2239,69600,15072,112512,7344160
2240,70528,15200,110976,7336928
2241,70496,15008,114080,7324128
2242,70368,15168,112672,7295072
2243,70368,14976,114880,7273408
2244,70592,15072,129728,7352160
2245,69664,14848,115232,7241152
2246,70400,14848,116192,7316896
2247,70464,14976,111200,7214784
2248,71392,14688,111360,7210784
2249,70464,15200,123968,7212800
2250,70272,15104,112896,7282912
2251,70272,14912,119712,7208192
2252,70048,14784,111872,7297568
2253,70432,14752,111104,7298784
2254,70304,15264,110752,7205824
2255,71360,15104,113888,7208416
2256,70592,14784,114048,7240352
2257,71008,15296,111488,7333472
2258,70496,15104,120064,7380160
2259,70464,14976,114848,7376416
2260,69824,14848,112192,7278624
2261,70176,14752,113280,7330848
2262,70752,15776,114368,7338272
2263,70400,15008,112864,7350656
2264,70400,14880,115040,7342784
2265,70144,15008,114624,7352288
2266,69824,14816,110464,7449024
2267,70688,15392,118240,7360928
2268,70624,15104,120736,7359360
2269,70560,15008,121664,7348384
2270,70432,15136,113600,7346144
2271,70432,15040,122432,7449504
2272,70144,14912,112096,7360352
2273,70048,15552,112096,7350848
2274,70080,15328,112032,7356928
2275,70208,14784,113280,7367328
2276,70272,15104,113664,7447104
2277,69856,15072,119360,7375808
2278,70016,14880,111744,7356224
2279,70112,15168,117024,7350336
2280,70144,15008,112288,7346048
2281,70400,14912,113152,7341408
2282,70624,15584,128000,7448896
2283,70112,15392,114528,7434400
2284,70720,15136,111360,7460576
2285,70592,15520,112160,7438304
2286,70976,15136,119264,7340736
2287,70624,15360,111104,7339648
2288,70688,15136,112768,7346112
2289,70976,15104,111776,7345120
2290,70592,15328,117024,7352544
2291,70336,15232,110560,7353088
2292,70112,15616,112064,7363040
2293,70592,15136,112416,7347840
2294,70624,15104,111392,7350368
2295,69632,15328,113120,7377248
2296,70976,14976,113568,7352224
2297,70496,14944,113152,7443776
2298,70688,15200,113760,7451168
2299,70528,15296,113664,7338528
2300,70656,15200,113184,7343168
2301,70176,15232,111520,7344896
2302,70432,15168,125152,7440416
2303,70400,14816,116416,7341856
2304,70368,15200,112128,7338240
2305,70048,15104,110528,7435808
2306,70112,14912,127232,7442944
2307,70464,14944,113408,7344096
2308,70720,15488,114528,7344256
2309,70176,15040,112352,7438080
2310,70112,14976,113600,7342432
2311,70016,14976,111584,7353184
2312,71072,14752,112608,7343424
2313,70624,15360,113152,7356128
2314,70656,15008,111520,7350304
2315,70656,14848,111936,7357184
2316,70752,15232,111968,7348064
2317,70656,14752,111584,7349728
2318,69664,15456,128896,7449568
2319,70112,14944,129312,7443136
2320,70240,14816,113280,7331456
2321,70112,15296,112064,7446880
2322,70432,14784,112288,7348928
2323,70336,15264,112864,7357056
2324,70144,14880,112992,7368000
2325,70656,15296,112192,7351456
2326,69952,15296,112768,7360224
2327,69952,15616,111200,7354912
2328,69824,15136,112992,7348544
2329,71104,15008,113408,7356128
2330,70112,14816,110496,7363392
2331,69984,15040,120672,7443296
2332,70144,15136,118592,7445888
2333,70464,14880,112608,7344512
2334,70176,14976,114880,7344640
2335,70752,15040,120032,7324224
2336,69824,14976,113760,7305376
2337,70464,15200,117792,7292896
2338,71680,14752,112224,7358688
2339,70496,15136,112064,7254080
2340,69952,14944,121056,7242208
2341,70688,14880,117376,7226848
2342,70176,15040,117920,7207296
2343,70656,14848,118208,7302784
2344,70336,15264,113056,7195168
2345,70336,14848,116864,7299648
2346,70016,14720,119488,7206688
2347,70496,14880,119264,7297696
2348,69440,15392,115200,7199808
2349,70368,15168,112288,7199392
2350,70304,15040,111776,7329216
2351,70496,15008,112800,7334112
2352,70944,14752,118752,7240608
2353,69856,15040,113248,7280576
2354,70720,14944,111712,7283104
2355,70496,15072,124448,7431392
2356,70272,14976,115776,7429120
2357,70304,14752,111968,7340128
2358,70464,15200,111488,7381920
2359,70272,15008,112288,7378080
2360,70368,15072,111616,7439168
2361,70304,15264,112416,7441568
2362,69824,15296,112544,7441024
2363,70624,15008,112864,7478688
2364,70208,15488,113120,7483104
2365,70240,14880,126048,7632896
2366,70560,14880,111808,7542400
2367,70624,15456,111936,7871296
2368,70016,15008,112800,7986304
2369,70528,14944,111904,7988000
2370,71040,15072,111680,7996992
2371,70208,15552,112704,8083040
2372,69952,15072,112032,7999776
2373,70752,15104,114208,7978912
2374,70176,14976,114592,7987712
2375,70496,15072,111840,7963488
2376,70560,15136,121472,8066176
2377,70400,15296,113280,7968000
2378,70912,14784,110784,7958048
2379,70560,15968,112960,7962208
2380,69952,15424,111968,7943264
2381,70400,15424,113152,7947392
2382,70368,15168,118784,7952736
2383,70880,15360,112384,7948864
2384,70592,16864,111712,8046720
2385,69920,14912,117568,7952928
2386,70720,14848,112256,8057472
2387,70176,14784,118688,7941824
2388,70528,15232,116544,7942752
2389,70656,15104,117152,7943232
2390,70176,15104,110592,8056768
2391,70400,15008,111840,7958816
2392,70528,14912,112960,7948800
2393,70144,14976,109824,7958080
2394,70080,15328,109408,8051104
2395,70464,15136,115072,7957920
2396,70336,15168,113792,7954720
2397,70528,15360,118144,7938048
2398,69920,15488,119744,8036096
2399,70560,14816,114496,7946880
2400,70368,15040,115200,7946112
2401,70176,15168,117760,7943552
2402,69984,15616,112096,7960224
2403,70720,16032,111296,7950208
2404,70304,14944,112064,7960864
2405,70656,15040,113696,8047392
2406,69856,15040,119936,7955392
2407,70592,14720,112000,8056480
2408,70560,15104,115424,7972736
2409,71136,14944,116928,7954208
2410,70336,15072,120608,7955680
2411,70752,14720,115488,7954688
2412,70208,15296,117824,7957632
2413,70144,14912,118560,7963264
2414,70752,14816,112448,7946208
2415,71264,14880,113376,7954720
2416,70144,15520,121632,8305920
2417,70624,15520,116064,8053856
2418,70112,15136,111648,7961632
2419,70560,15264,112704,7950784
2420,70016,15296,110624,7946496
2421,69600,15360,110400,7957792
2422,70016,15296,117568,8062272
2423,69856,15200,111104,7980256
2424,71008,15072,111040,7979872
2425,70176,14880,112224,7959136
2426,71456,15424,114016,8035072
2427,70464,15104,122400,7521312
2428,70368,15328,122016,7633344
2429,70240,15264,113184,7538272
2430,70720,14944,128032,7577824
2431,71392,14880,111808,7852096
2432,69760,15104,112672,7440864
2433,70208,15424,113568,7441440
2434,70176,15232,112064,7430464
2435,70720,15008,113024,7383488
2436,70528,14944,113312,7379552
2437,70464,15232,112096,7335552
2438,70464,14944,113920,7327808
2439,70816,15040,115744,7331296
2440,70496,15168,118240,7285216
2441,70464,15328,112672,7376864
2442,70304,15040,112224,7253440
2443,70400,14848,111712,7238784
2444,70336,15392,115744,7231616
2445,70304,14816,112288,7201760
2446,71392,15008,109920,7198688
2447,70528,15136,112416,7300320
2448,70976,15008,116768,7190432
2449,70112,15136,120736,7195072
2450,71040,14816,109760,7280640
2451,70528,15008,120288,7221504
2452,70688,15072,111936,7231392
2453,70752,14912,111488,7269248
2454,69696,15264,113504,7272896
2455,69664,14976,111328,7285504
2456,70464,15168,112128,7330368
2457,70496,15008,118528,7330080
2458,70432,14944,113120,7356640
2459,70176,14976,109792,7350464
2460,70720,15200,110208,7330400
2461,70528,14880,113184,7804896
2462,70400,14976,111552,7812672
2463,69792,15264,112192,7760160
2464,71072,14976,109856,7761120
2465,70048,14720,111552,7725184
2466,70752,15104,110656,7738496
2467,70432,14848,111456,7685984
2468,70752,15712,111744,7722112
2469,69856,14720,117472,7673824
2470,70176,15328,115552,7701856
2471,70176,14944,115552,7666784
2472,71072,14976,117952,7714624
2473,70240,14880,118688,7665408
2474,70048,15008,114208,7710496
2475,70656,14816,113728,7665952
2476,70080,14976,117312,7708640
2477,69760,15008,115168,7674752
2478,70656,14848,111200,7711424
2479,69888,15232,112736,7665856
2480,70176,14880,112256,7709696
2481,70624,14944,117184,7674624
2482,70368,15104,109824,7806784
2483,69728,15136,117984,7676224
2484,70240,14880,111296,7813632
2485,69920,14880,115936,7679680
2486,70688,15360,110048,7824032
2487,70112,15072,114368,7710688
2488,70592,15168,112640,7766752
2489,69664,15392,111488,7763968
2490,70752,15104,122784,7861824
2491,70144,15072,110400,7809856
2492,70752,15040,111680,7815680
2493,70560,15520,114784,7858880
2494,70976,15552,111392,7858784
2495,70336,15488,114848,7856736
2496,70208,15744,112160,7905696
2497,70592,14976,108544,8005120
2498,70400,15264,110752,7947104
2499,70400,15104,113024,7936576
2500,70592,15136,115520,7922432
2501,70784,15104,119456,8046240
2502,70144,14848,113152,8049056
2503,70528,15488,112288,8468288
2504,70784,15200,110848,8436288
2505,70080,15584,113024,8466336
2506,70816,15264,129728,8536768
2507,69856,15168,110624,8451648
2508,69984,15616,117472,8444960
2509,70400,14816,113472,8454720
2510,70368,16064,112672,8425984
2511,69760,15328,111648,8419456
2512,70560,15328,112032,7992896
2513,70368,15008,111168,7997824
2514,70016,14976,121792,8067936
2515,70240,15072,113536,7967840
2516,70304,14944,112960,8027328
2517,70400,15328,119168,7914272
2518,70880,15008,112544,7893056
2519,70240,14752,111136,7913280
2520,70784,15296,118112,7847104
2521,70240,15296,112672,7867776
2522,70560,14976,116576,7895520
2523,70496,15040,115456,7911296
2524,70528,14816,121120,7768416
2525,70400,15072,112800,7776576
2526,70912,15008,115104,7763936
2527,70784,15168,121664,7839712
2528,70304,14816,112672,7851104
2529,69856,15296,114080,7843808
2530,70784,14752,119264,7725536
2531,70304,15040,113216,7766912
2532,69888,14976,112704,7850080
2533,70144,15552,109984,7889088
2534,70400,15008,111168,7789152
2535,69920,15712,110304,7796480
2536,70496,14976,111008,7838784
2537,70560,15136,117184,7835296
2538,70944,15424,130016,7987232
2539,70400,14880,121216,7994592
2540,70880,15136,111584,7886176
2541,70016,14784,109824,7938112
2542,70336,15360,111104,7934208
2543,70336,15104,111232,7976800
2544,70528,14880,114752,7973504
2545,70240,14720,111872,7984128
2546,70848,15072,112864,8481440
2547,70528,14912,112096,8435424
2548,70368,14816,112416,8577856
2549,70496,15040,115648,8433792
2550,69728,15072,113376,8493056
2551,70752,15040,114208,8540288
2552,70112,14880,114592,8580800
2553,70368,14720,111808,8523616
2554,69984,15200,111232,8150528
2555,70592,15424,111264,7991808
2556,70656,15776,111872,8056768
2557,70624,14752,110880,7941760
2558,71200,14912,113248,7986656
2559,70816,15168,109440,7937696
2560,70624,14880,113824,7946240
2561,70272,14816,115200,7889024
2562,70016,15008,114304,7904160
2563,70208,15040,118432,7927264
2564,70368,14784,111552,7870080
2565,70368,15008,111616,7900128
2566,69856,15520,117536,7831424
2567,70592,14720,110848,7862368
2568,70624,15360,124416,7892608
2569,70080,15232,111040,7752480
2570,70848,15008,109856,7785440
2571,70208,14816,111552,7767264
2572,70752,15040,112608,7780992
2573,70880,14880,110784,7801824
2574,70432,15136,112032,7799360
2575,70016,15296,112288,7899968
2576,70368,15232,110400,7849216
2577,70144,15328,111520,7848800
2578,70528,15040,110336,7897120
2579,69856,15200,111968,7896672
2580,70368,14848,110752,7895744
2581,70560,15392,110528,7943232
2582,70304,15456,110752,7946912
2583,70016,15264,116832,7993952
2584,70208,14720,115104,7998464
2585,69888,14944,112224,8019904
2586,70816,15616,111296,7963104
2587,70336,15360,109952,7971328
2588,70048,15040,110976,7840384
2589,70176,15168,112736,7833088
2590,70912,15200,111296,7842528
2591,70208,15232,109760,7841856
2592,70080,15168,112640,7831008
2593,70464,14976,111328,7830112
2594,70496,14976,113120,7849408
2595,70688,14880,110336,7811456
2596,70464,15360,111328,7790016
2597,70624,15232,110752,7371360
2598,70624,16608,118848,7471040
2599,70528,15392,111776,7330912
2600,71168,15168,110048,7326464
2601,70816,15648,110688,7327904
2602,70080,15232,120000,7378048
2603,70720,15168,110560,7277920
2604,69824,14816,112928,7238144
2605,70208,15136,116576,7234400
2606,70528,14976,110368,7323200
2607,70400,14944,112480,7286272
2608,70304,15360,116768,7199392
2609,70304,14944,111136,7138784
2610,70208,14944,119392,7159520
2611,69824,14976,124736,7255232
2612,70080,15008,122624,7473408
2613,70400,15232,110496,7158400
2614,70176,14976,112960,7128800
2615,70496,15008,112224,7126624
2616,70240,14784,112928,7147200
2617,70752,15552,112544,7157216
2618,70464,15200,111264,7207712
2619,69888,14944,112384,7201280
2620,70016,14912,115616,7195168
2621,70816,14848,112480,7239616
2622,70816,15040,112064,7232224
2623,70048,14720,113312,7290496
2624,70336,15104,117344,7375840
2625,70144,16096,109248,7311168
2626,70112,14880,111904,7329184
2627,69952,14816,111520,7321024
2628,70624,15424,110336,7376736
2629,70528,15168,122528,7494144
2630,70432,15360,112352,7792256
2631,70048,14848,112704,7860256
2632,70112,15328,110560,7826208
2633,69792,14976,111136,7827648
2634,70272,15424,111968,7826208
2635,70464,15040,112096,7839072
2636,70208,14880,111584,7838784
2637,70592,15040,110336,7823264
2638,71328,14816,110848,7803296
2639,70624,15264,111040,7366240
2640,70400,15296,117568,7369024
2641,70592,15168,114592,7375424
2642,69920,15104,120736,7425152
2643,70624,15360,111968,7326560
2644,70528,15328,118016,7296896
2645,70432,15264,112096,7291936
2646,70144,15008,115680,7287776
2647,70464,14752,110720,7234688
2648,70144,15264,111712,7236384
2649,70112,15456,112800,7191904
2650,70176,15392,117248,7189408
2651,70080,14784,116864,7198304
2652,70336,15136,121664,7146880
2653,70528,15328,114752,7149504
2654,70368,14816,115808,7120768
2655,70176,15104,111424,7145280
2656,70144,15520,110080,7139136
2657,70304,15520,111584,7119648
2658,70368,15040,110624,7161376
2659,70560,14816,120992,7169376
2660,70560,15008,121888,7282016
2661,70240,15520,115296,7293920
2662,69760,15552,110240,7183040
2663,70208,15296,113024,7235808
2664,70752,15040,113792,7243776
2665,70176,14880,111424,7270464
2666,69952,15232,111136,7289248
2667,70080,15232,119328,7384768
2668,70528,15008,112128,7334816
2669,69888,14880,117984,7333056
2670,69984,14816,111776,7364288
2671,70272,14912,117600,7389568
2672,69696,14880,121664,7499232
2673,70656,15072,116512,8218432
2674,70304,15072,112032,7844800
2675,69984,15296,109984,7931232
2676,70528,15104,110848,7835584
2677,70784,15040,112192,7834272
2678,70560,14944,116160,7848192
2679,70528,14912,114752,7847232
2680,70176,14912,118048,7814656
2681,70464,15072,112864,7778496
2682,71296,14944,117536,7359168
2683,70176,14944,117440,7338624
2684,69952,15232,110048,7307584
2685,69856,15264,111712,7390528
2686,69920,15200,115584,7371200
2687,69856,15104,112544,7263200
2688,70528,15008,111200,7247904
2689,70112,15008,110592,7226624
2690,70432,15392,120576,7319904
2691,69632,15744,121856,7310688
2692,70848,15040,110784,7213216
2693,70048,14784,111680,7218624
2694,70080,15328,111488,7205088
2695,71360,15072,112160,7207584
2696,70432,14848,112864,7213440
2697,70432,15136,111168,7210240
2698,70816,14944,111776,7243872
2699,70144,15168,111264,7245472
2700,70304,14976,110464,7368512
2701,71008,15232,117600,7280416
2702,70272,15616,111968,7291712
2703,69984,15808,111904,7337440
2704,70688,14848,117856,7336224
2705,70272,15104,118976,7354816
2706,70528,15520,110208,7385696
2707,70496,15168,119232,7381312
2708,70720,15328,113664,7439584
2709,70752,15392,115136,7436448
2710,70784,15200,113120,7461024
2711,70656,15296,117792,7486016
2712,70112,15360,120736,7481760
2713,70176,14912,123008,7528544
2714,70080,14752,124192,7526656
2715,70144,15104,120928,7376160
2716,70912,15008,123232,7396288
2717,70752,14976,125312,7396288
2718,70656,14880,115840,7395488
2719,70112,14720,119936,7393184
2720,70368,14976,119648,7392160
2721,70400,15072,123712,7487712
2722,69920,14816,112000,7379808
2723,70496,14976,120928,7371680
2724,70432,15104,111584,7438816
2725,71424,14976,123264,7365472
2726,70592,15040,125088,7351808
2727,70368,15232,129344,7455392
2728,70208,14944,109504,7381824
2729,70016,14912,118624,7349248
2730,70080,15584,110016,6768736
2731,70720,15232,110304,6757216
2732,70240,15264,120896,6853952
2733,70176,15488,122688,6844032
2734,70304,15552,111136,6754880
2735,70240,15200,110880,6751808
2736,70560,15424,127744,6855520
2737,70656,15232,109920,6756192
2738,70144,15040,114944,6740736
2739,70848,15808,111584,6738912
2740,70496,15296,112992,6746112
2741,70688,14912,110080,6745696
